,price,numBathrooms,Status,house_size_SF,n_beds,BHK_RK,building_type
1615,35000,2,Semi-Furnished,1450,4,BHK,IndependentFloor
1616,8000,1,Unfurnished,470,1,BHK,IndependentFloor
1617,12500,2,Semi-Furnished,600,2,BHK,IndependentFloor
1618,48000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
1619,33000,3,Semi-Furnished,1700,3,BHK,Apartment
1620,8000,2,Semi-Furnished,590,2,BHK,IndependentHouse
1621,8500,2,Semi-Furnished,590,2,BHK,IndependentFloor
1622,12000,1,Unfurnished,367,1,RK,StudioApartment
1623,20000,1,Furnished,367,1,BHK,Apartment
1624,13000,1,Unfurnished,365,1,RK,StudioApartment
1625,8000,2,Semi-Furnished,590,2,BHK,IndependentHouse
1626,8500,2,Semi-Furnished,590,2,BHK,IndependentFloor
1627,22000,1,Furnished,365,1,RK,StudioApartment
1628,25000,1,Furnished,365,1,BHK,Apartment
1629,25000,1,Furnished,365,1,BHK,Apartment
1630,32000,2,Semi-Furnished,1500,3,BHK,Apartment
1631,250000,8,Semi-Furnished,10000,8,BHK,Villa
1632,18000,2,Semi-Furnished,840,2,BHK,IndependentFloor
1633,16000,1,Semi-Furnished,480,1,BHK,IndependentFloor
1634,35000,2,Semi-Furnished,1500,3,BHK,Apartment
1635,45000,2,Semi-Furnished,1600,3,BHK,Apartment
1636,45000,3,Semi-Furnished,1700,4,BHK,Apartment
1637,35000,2,Semi-Furnished,1300,3,BHK,Apartment
1638,70000,3,Semi-Furnished,2200,4,BHK,IndependentFloor
1639,35000,3,Semi-Furnished,1400,3,BHK,Apartment
1640,29000,2,Semi-Furnished,1400,3,BHK,Apartment
1641,36000,2,Semi-Furnished,1500,3,BHK,Apartment
1642,38000,2,Semi-Furnished,1500,3,BHK,Apartment
1643,45000,3,Semi-Furnished,1600,4,BHK,Apartment
1644,55000,3,Semi-Furnished,2000,3,BHK,IndependentFloor
1645,80000,3,Semi-Furnished,2000,3,BHK,IndependentFloor
1646,30000,2,Semi-Furnished,1000,2,BHK,IndependentFloor
1647,35000,2,Semi-Furnished,1600,3,BHK,Apartment
1648,45000,3,Semi-Furnished,2200,3,BHK,Apartment
1649,34000,3,Semi-Furnished,1650,3,BHK,Apartment
1650,200000,4,Semi-Furnished,4500,4,BHK,IndependentFloor
1651,20000,1,Furnished,700,1,BHK,IndependentFloor
1652,150000,4,Semi-Furnished,4350,4,BHK,IndependentFloor
1653,145000,4,Semi-Furnished,4400,4,BHK,IndependentFloor
1654,14000,1,Unfurnished,365,1,RK,StudioApartment
1655,70000,3,Semi-Furnished,2000,3,BHK,IndependentFloor
1656,18000,1,Furnished,650,1,BHK,IndependentFloor
1657,19500,1,Furnished,550,1,BHK,IndependentFloor
1658,34500,2,Semi-Furnished,1050,2,BHK,IndependentFloor
1659,25000,1,Furnished,365,1,BHK,Apartment
1660,31000,2,Furnished,1200,2,BHK,Apartment
1661,18000,2,Semi-Furnished,900,2,BHK,IndependentFloor
1662,25000,2,Furnished,870,2,BHK,IndependentFloor
1663,16000,2,Semi-Furnished,880,2,BHK,IndependentFloor
1664,45000,2,Semi-Furnished,1150,2,BHK,IndependentFloor
1665,120000,3,Furnished,2700,3,BHK,IndependentFloor
1666,95000,3,Furnished,1800,3,BHK,IndependentFloor
1667,50000,3,Unfurnished,1460,3,BHK,IndependentFloor
1668,8500,1,Semi-Furnished,820,2,BHK,IndependentFloor
1669,7500,2,Semi-Furnished,540,2,BHK,IndependentFloor
1670,8000,2,Semi-Furnished,800,2,BHK,IndependentFloor
1671,47000,2,Semi-Furnished,1500,2,BHK,IndependentFloor
1672,22000,2,Semi-Furnished,1000,2,BHK,Apartment
1673,20000,2,Semi-Furnished,1000,2,BHK,IndependentFloor
1674,30000,3,Semi-Furnished,1800,3,BHK,Apartment
1675,45000,4,Semi-Furnished,2100,4,BHK,IndependentFloor
1676,25000,1,Furnished,650,1,BHK,IndependentFloor
1677,30000,2,Furnished,1000,2,BHK,IndependentFloor
1678,18900,1,Furnished,500,1,BHK,IndependentFloor
1679,42000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
1680,42000,3,Semi-Furnished,2000,3,BHK,IndependentFloor
1681,45000,3,Semi-Furnished,2000,3,BHK,IndependentFloor
1682,45000,3,Semi-Furnished,2000,3,BHK,IndependentFloor
1683,41000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
1684,300000,5,Semi-Furnished,3650,4,BHK,IndependentFloor
1685,175000,4,Furnished,2100,3,BHK,IndependentFloor
1686,250000,4,Furnished,2000,3,BHK,IndependentFloor
1687,100000,3,Semi-Furnished,2925,3,BHK,IndependentFloor
1688,250000,4,Semi-Furnished,2025,3,BHK,IndependentFloor
1689,350000,4,Furnished,2000,3,BHK,IndependentFloor
1690,115000,3,Semi-Furnished,2700,3,BHK,IndependentFloor
1691,77000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
1692,160000,4,Semi-Furnished,2700,4,BHK,IndependentFloor
1693,85000,3,Furnished,1800,3,BHK,IndependentFloor
1694,70000,3,Semi-Furnished,2500,3,BHK,IndependentFloor
1695,60000,2,Semi-Furnished,1500,2,BHK,IndependentFloor
1696,60000,2,Semi-Furnished,1500,2,BHK,IndependentFloor
1697,135000,3,Furnished,1800,3,BHK,IndependentFloor
1698,48600,2,Semi-Furnished,1800,2,BHK,IndependentFloor
1699,145000,4,Semi-Furnished,4500,4,BHK,IndependentFloor
1700,65000,2,Furnished,1500,2,BHK,IndependentFloor
1701,165000,4,Semi-Furnished,3150,4,BHK,IndependentFloor
1702,60000,2,Furnished,1500,2,BHK,IndependentFloor
1703,60000,2,Furnished,1800,2,BHK,IndependentFloor
1704,65000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
1705,110000,3,Semi-Furnished,2250,3,BHK,IndependentFloor
1706,250000,3,Furnished,5000,3,BHK,IndependentFloor
1707,60000,3,Furnished,1600,3,BHK,IndependentFloor
1708,70000,4,Semi-Furnished,1800,3,BHK,IndependentFloor
1709,65000,2,Furnished,1500,2,BHK,IndependentFloor
1710,110000,3,Furnished,1800,3,BHK,IndependentFloor
1711,25000,1,Furnished,600,1,BHK,IndependentFloor
1712,20000,1,Furnished,300,1,RK,StudioApartment
1713,38000,2,Furnished,1000,2,BHK,IndependentFloor
1714,19000,1,Furnished,300,1,RK,StudioApartment
1715,50000,2,Furnished,1350,3,BHK,IndependentFloor
1716,95000,4,Furnished,1200,4,BHK,IndependentFloor
1717,26000,1,Furnished,1500,1,RK,StudioApartment
1718,60000,3,Furnished,1350,3,BHK,IndependentFloor
1719,58000,2,Furnished,1000,3,BHK,IndependentFloor
1720,78000,3,Furnished,1350,3,BHK,IndependentFloor
1721,85000,3,Furnished,1300,3,BHK,IndependentFloor
1722,24000,1,Furnished,280,1,RK,StudioApartment
1723,17000,1,Furnished,260,1,RK,StudioApartment
1724,115000,3,Semi-Furnished,2700,3,BHK,IndependentFloor
1725,115000,3,Semi-Furnished,3150,4,BHK,IndependentFloor
1726,49500,2,Semi-Furnished,1600,2,BHK,IndependentFloor
1727,46500,2,Semi-Furnished,1500,2,BHK,IndependentFloor
1728,25000,1,Furnished,650,1,BHK,IndependentFloor
1729,30000,2,Furnished,1000,2,BHK,IndependentFloor
1730,18900,1,Furnished,500,1,BHK,IndependentFloor
1731,115000,3,Semi-Furnished,2700,3,BHK,IndependentFloor
1732,77000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
1733,350000,4,Furnished,2000,3,BHK,IndependentFloor
1734,300000,5,Semi-Furnished,3650,4,BHK,IndependentFloor
1735,175000,4,Furnished,2100,3,BHK,IndependentFloor
1736,250000,4,Furnished,2000,3,BHK,IndependentFloor
1737,100000,3,Semi-Furnished,2925,3,BHK,IndependentFloor
1738,250000,4,Semi-Furnished,2025,3,BHK,IndependentFloor
1739,42000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
1740,42000,3,Semi-Furnished,2000,3,BHK,IndependentFloor
1741,45000,3,Semi-Furnished,2000,3,BHK,IndependentFloor
1742,45000,3,Semi-Furnished,2000,3,BHK,IndependentFloor
1743,41000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
1744,27500,2,Semi-Furnished,900,2,BHK,IndependentFloor
1745,28000,2,Unfurnished,900,2,BHK,IndependentFloor
1746,52000,2,Furnished,1200,2,BHK,IndependentFloor
1747,12000,1,Unfurnished,365,1,RK,StudioApartment
1748,6500,1,Semi-Furnished,600,2,BHK,IndependentFloor
1749,12000,2,Semi-Furnished,1080,2,BHK,IndependentFloor
1750,11500,2,Semi-Furnished,450,2,BHK,IndependentFloor
1751,20000,2,Semi-Furnished,850,3,BHK,IndependentFloor
1752,8400,1,Unfurnished,450,1,BHK,IndependentFloor
1753,18000,2,Semi-Furnished,900,3,BHK,IndependentFloor
1754,20000,2,Semi-Furnished,1000,3,BHK,IndependentFloor
1755,17000,2,Semi-Furnished,800,3,BHK,IndependentFloor
1756,22000,2,Semi-Furnished,900,3,BHK,IndependentFloor
1757,12000,1,Semi-Furnished,800,2,BHK,IndependentFloor
1758,26000,2,Semi-Furnished,1800,3,BHK,IndependentFloor
1759,8500,1,Unfurnished,450,1,BHK,IndependentFloor
1760,15000,2,Semi-Furnished,680,2,BHK,IndependentFloor
1761,9000,2,Semi-Furnished,680,2,BHK,IndependentFloor
1762,7800,1,Unfurnished,450,1,BHK,IndependentFloor
1763,10500,1,Unfurnished,450,2,BHK,IndependentFloor
1764,9000,1,Unfurnished,450,2,BHK,IndependentFloor
1765,40000,2,Furnished,997,2,BHK,IndependentFloor
1766,18000,1,Furnished,495,1,BHK,IndependentFloor
1767,30000,1,Furnished,450,1,BHK,IndependentFloor
1768,25500,2,Semi-Furnished,900,3,BHK,IndependentFloor
1769,25500,2,Semi-Furnished,900,3,BHK,IndependentFloor
1770,7500,1,Semi-Furnished,670,2,BHK,IndependentFloor
1771,3000,1,Semi-Furnished,270,1,RK,StudioApartment
1772,5000,1,Semi-Furnished,360,1,RK,StudioApartment
1773,11500,2,Semi-Furnished,650,2,BHK,IndependentFloor
1774,12500,2,Semi-Furnished,1200,3,BHK,IndependentFloor
1775,16000,1,Semi-Furnished,365,1,BHK,Apartment
1776,23000,1,Furnished,365,1,BHK,Apartment
1777,125000,3,Semi-Furnished,3000,3,BHK,Apartment
1778,12000,2,Semi-Furnished,540,2,BHK,IndependentFloor
1779,7500,1,Semi-Furnished,670,2,BHK,IndependentFloor
1780,250000,4,Semi-Furnished,4500,4,BHK,IndependentFloor
1781,50000,2,Semi-Furnished,800,2,BHK,Apartment
1782,30000,3,Semi-Furnished,1350,3,BHK,IndependentFloor
1783,9000,2,Unfurnished,900,1,BHK,IndependentFloor
1784,11000,2,Semi-Furnished,540,2,BHK,IndependentFloor
1785,12000,1,Semi-Furnished,540,2,BHK,IndependentFloor
1786,14000,2,Semi-Furnished,540,2,BHK,IndependentFloor
1787,30000,3,Semi-Furnished,1350,4,BHK,IndependentFloor
1788,12000,2,Semi-Furnished,540,2,BHK,IndependentFloor
1789,6000,1,Semi-Furnished,225,1,RK,StudioApartment
1790,21000,2,Semi-Furnished,1000,3,BHK,IndependentFloor
1791,14000,2,Semi-Furnished,900,3,BHK,IndependentFloor
1792,190000,4,Semi-Furnished,4500,3,BHK,IndependentFloor
1793,13500,2,Semi-Furnished,540,2,BHK,IndependentFloor
1794,6499,1,Furnished,500,1,RK,StudioApartment
1795,12500,2,Semi-Furnished,1000,2,BHK,IndependentFloor
1796,9000,1,Unfurnished,450,1,BHK,IndependentFloor
1797,9000,1,Unfurnished,450,1,BHK,IndependentFloor
1798,18500,1,Unfurnished,720,2,BHK,IndependentFloor
1799,9500,1,Unfurnished,540,2,BHK,IndependentFloor
1800,26000,3,Semi-Furnished,1080,3,BHK,IndependentFloor
1801,17000,2,Semi-Furnished,900,3,BHK,IndependentFloor
1802,11500,2,Unfurnished,675,2,BHK,IndependentFloor
1803,17000,1,Semi-Furnished,720,2,BHK,IndependentFloor
1804,18500,1,Unfurnished,720,2,BHK,IndependentFloor
1805,10000,2,Semi-Furnished,600,2,BHK,IndependentFloor
1806,45000,3,Semi-Furnished,1400,3,BHK,IndependentFloor
1807,25000,1,Semi-Furnished,780,2,BHK,IndependentFloor
1808,38000,3,Unfurnished,1100,3,BHK,IndependentFloor
1809,50000,3,Unfurnished,1100,3,BHK,IndependentHouse
1810,20000,2,Semi-Furnished,810,3,BHK,IndependentFloor
1811,125000,1,Furnished,1500,1,BHK,IndependentFloor
1812,7500,2,Semi-Furnished,600,2,BHK,IndependentFloor
1813,37000,3,Semi-Furnished,1850,4,BHK,IndependentHouse
1814,15000,2,Semi-Furnished,1150,3,BHK,IndependentFloor
1815,29000,2,Unfurnished,900,2,BHK,IndependentFloor
1816,51000,3,Unfurnished,1700,3,BHK,IndependentFloor
1817,80000,3,Unfurnished,1800,3,BHK,IndependentFloor
1818,43500,3,Unfurnished,1800,3,BHK,IndependentFloor
1819,80000,2,Furnished,2000,2,BHK,IndependentFloor
1820,20000,2,Semi-Furnished,900,3,BHK,IndependentFloor
1821,74000,3,Semi-Furnished,1600,3,BHK,IndependentFloor
1822,18000,1,Semi-Furnished,300,1,BHK,IndependentFloor
1823,35000,3,Unfurnished,1200,3,BHK,IndependentFloor
1824,36500,2,Unfurnished,900,2,BHK,IndependentFloor
1825,71000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
1826,45000,2,Unfurnished,1200,3,BHK,IndependentFloor
1827,37300,2,Furnished,900,2,BHK,IndependentFloor
1828,19500,1,Furnished,350,1,BHK,IndependentFloor
1829,45000,2,Furnished,1700,3,BHK,IndependentFloor
1830,91000,3,Unfurnished,2400,3,BHK,IndependentFloor
1831,29000,1,Furnished,500,1,BHK,IndependentFloor
1832,25000,2,Unfurnished,1750,3,BHK,Apartment
1833,110000,4,Unfurnished,2200,4,BHK,IndependentFloor
1834,40000,3,Semi-Furnished,1900,3,BHK,Apartment
1835,9500,1,Semi-Furnished,450,2,BHK,IndependentFloor
1836,13000,2,Unfurnished,517,2,BHK,IndependentFloor
1837,42000,2,Semi-Furnished,1700,2,BHK,IndependentFloor
1838,22000,1,Furnished,365,1,RK,StudioApartment
1839,35000,2,Furnished,1200,2,BHK,IndependentFloor
1840,22000,1,Furnished,365,1,BHK,Apartment
1841,21000,1,Furnished,365,1,RK,StudioApartment
1842,90000,3,Unfurnished,1800,3,BHK,IndependentFloor
1843,35000,3,Furnished,1350,3,BHK,IndependentFloor
1844,28000,3,Semi-Furnished,1125,3,BHK,IndependentFloor
1845,23000,3,Semi-Furnished,1380,3,BHK,Apartment
1846,12000,1,Furnished,200,1,RK,StudioApartment
1847,25000,2,Semi-Furnished,1500,3,BHK,Apartment
1848,33000,3,Semi-Furnished,2100,4,BHK,Apartment
1849,18000,2,Semi-Furnished,1250,3,BHK,IndependentFloor
1850,60000,3,Furnished,1600,3,BHK,IndependentFloor
1851,2162955,4,Unfurnished,6251,5,BHK,IndependentHouse
1852,2010105,4,Unfurnished,5562,4,BHK,Villa
1853,235562,3,Unfurnished,2855,3,BHK,IndependentFloor
1854,301011,3,Unfurnished,2741,3,BHK,IndependentFloor
1855,235595,3,Unfurnished,2856,3,BHK,IndependentFloor
1856,235592,3,Unfurnished,2741,3,BHK,IndependentFloor
1857,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
1858,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
1859,235592,3,Unfurnished,1856,3,BHK,IndependentFloor
1860,235595,3,Unfurnished,2741,3,BHK,IndependentFloor
1861,401015,4,Unfurnished,5896,4,BHK,IndependentFloor
1862,848485,4,Unfurnished,6251,5,BHK,Villa
1863,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
1864,234492,3,Unfurnished,2856,3,BHK,IndependentFloor
1865,308521,3,Unfurnished,2741,3,BHK,IndependentFloor
1866,301010,3,Unfurnished,2856,3,BHK,IndependentFloor
1867,301102,3,Unfurnished,2741,3,BHK,IndependentFloor
1868,301101,3,Unfurnished,2856,3,BHK,IndependentFloor
1869,401012,4,Unfurnished,6251,5,BHK,IndependentFloor
1870,362126,4,Unfurnished,6251,5,BHK,IndependentFloor
1871,504005,4,Unfurnished,5569,4,BHK,Villa
1872,301022,3,Unfurnished,2856,3,BHK,IndependentFloor
1873,235595,3,Unfurnished,3011,3,BHK,IndependentFloor
1874,844855,4,Unfurnished,5896,4,BHK,IndependentHouse
1875,401015,4,Unfurnished,6521,5,BHK,Villa
1876,504044,4,Unfurnished,5569,4,BHK,IndependentFloor
1877,304044,4,Unfurnished,5569,4,BHK,IndependentFloor
1878,301022,4,Unfurnished,5896,4,BHK,IndependentFloor
1879,401015,4,Unfurnished,6521,5,BHK,Villa
1880,301011,4,Unfurnished,6521,4,BHK,Villa
1881,331818,3,Unfurnished,2846,3,BHK,IndependentFloor
1882,20000,1,Furnished,600,1,BHK,IndependentFloor
1883,15000,1,Semi-Furnished,700,2,BHK,IndependentFloor
1884,45000,2,Semi-Furnished,1800,3,BHK,IndependentFloor
1885,14000,1,Furnished,900,1,BHK,IndependentFloor
1886,18000,2,Semi-Furnished,600,2,BHK,IndependentFloor
1887,12000,1,Semi-Furnished,400,1,BHK,IndependentFloor
1888,14000,1,Semi-Furnished,500,1,BHK,Apartment
1889,18000,1,Semi-Furnished,1000,2,BHK,IndependentFloor
1890,24000,2,Semi-Furnished,1100,3,BHK,IndependentFloor
1891,20000,1,Furnished,900,1,BHK,Apartment
1892,10000,1,Furnished,1000,1,BHK,Apartment
1893,1202001,4,Unfurnished,5896,4,BHK,Villa
1894,362262,4,Unfurnished,5896,4,BHK,IndependentFloor
1895,362261,4,Unfurnished,6521,5,BHK,IndependentFloor
1896,401012,4,Unfurnished,5896,4,BHK,IndependentFloor
1897,301012,4,Unfurnished,5891,4,BHK,IndependentFloor
1898,50000,2,Semi-Furnished,1600,3,BHK,Apartment
1899,14500,2,Unfurnished,500,2,BHK,IndependentFloor
1900,40000,2,Unfurnished,900,2,BHK,IndependentFloor
1901,35000,2,Semi-Furnished,1400,3,BHK,IndependentHouse
1902,30000,2,Furnished,800,3,BHK,Apartment
1903,301011,3,Unfurnished,2856,3,BHK,IndependentFloor
1904,312828,3,Unfurnished,2856,3,BHK,IndependentFloor
1905,401025,3,Unfurnished,2856,3,BHK,IndependentFloor
1906,401015,3,Unfurnished,2856,3,BHK,IndependentFloor
1907,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
1908,362122,4,Unfurnished,6521,5,BHK,IndependentFloor
1909,401012,4,Unfurnished,6521,5,BHK,IndependentFloor
1910,392262,4,Unfurnished,5211,4,BHK,IndependentFloor
1911,301012,4,Unfurnished,6521,5,BHK,IndependentFloor
1912,325641,3,Unfurnished,2856,3,BHK,IndependentFloor
1913,401015,3,Unfurnished,2741,3,BHK,IndependentFloor
1914,401012,3,Unfurnished,2856,3,BHK,IndependentFloor
1915,1041012,4,Unfurnished,6952,5,BHK,Villa
1916,1401012,4,Unfurnished,6521,5,BHK,Villa
1917,392262,4,Unfurnished,5211,4,BHK,IndependentFloor
1918,301012,4,Unfurnished,6521,5,BHK,IndependentFloor
1919,362262,4,Unfurnished,5896,4,BHK,IndependentFloor
1920,362261,4,Unfurnished,6521,5,BHK,IndependentFloor
1921,401012,4,Unfurnished,5896,4,BHK,IndependentFloor
1922,301012,4,Unfurnished,5891,4,BHK,IndependentFloor
1923,325641,3,Unfurnished,2856,3,BHK,IndependentFloor
1924,401015,3,Unfurnished,2741,3,BHK,IndependentFloor
1925,401012,3,Unfurnished,2856,3,BHK,IndependentFloor
1926,301011,3,Unfurnished,2856,3,BHK,IndependentFloor
1927,312828,3,Unfurnished,2856,3,BHK,IndependentFloor
1928,401025,3,Unfurnished,2856,3,BHK,IndependentFloor
1929,401015,3,Unfurnished,2856,3,BHK,IndependentFloor
1930,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
1931,8500,2,Semi-Furnished,675,2,BHK,Apartment
1932,7500,1,Semi-Furnished,150,1,RK,StudioApartment
1933,28500,2,Furnished,900,2,BHK,IndependentFloor
1934,120000,3,Furnished,2000,3,BHK,IndependentFloor
1935,32000,2,Semi-Furnished,1300,3,BHK,Apartment
1936,11000,1,Semi-Furnished,150,1,RK,StudioApartment
1937,11000,1,Semi-Furnished,150,1,RK,StudioApartment
1938,6500,1,Semi-Furnished,340,1,RK,StudioApartment
1939,6500,1,Semi-Furnished,340,1,RK,StudioApartment
1940,17000,2,Semi-Furnished,900,3,BHK,Apartment
1941,6500,1,Semi-Furnished,340,1,RK,StudioApartment
1942,12500,1,Semi-Furnished,500,2,BHK,IndependentFloor
1943,23000,1,Furnished,370,1,RK,StudioApartment
1944,21000,1,Furnished,370,1,RK,StudioApartment
1945,12500,1,Semi-Furnished,500,2,BHK,IndependentFloor
1946,28000,2,Unfurnished,1000,2,BHK,IndependentFloor
1947,42500,3,Semi-Furnished,1800,3,BHK,IndependentFloor
1948,90000,4,Semi-Furnished,2700,4,BHK,IndependentFloor
1949,21000,1,Furnished,377,1,BHK,Apartment
1950,254125,3,Unfurnished,2852,3,BHK,IndependentFloor
1951,241214,3,Unfurnished,2852,3,BHK,IndependentFloor
1952,308214,3,Unfurnished,2741,3,BHK,IndependentFloor
1953,504012,4,Unfurnished,6952,5,BHK,Villa
1954,410100,4,Unfurnished,5896,4,BHK,Villa
1955,301012,4,Unfurnished,6521,5,BHK,Villa
1956,301012,4,Unfurnished,6521,5,BHK,Villa
1957,301022,4,Unfurnished,5896,4,BHK,Villa
1958,401015,4,Unfurnished,6521,4,BHK,IndependentFloor
1959,304040,4,Unfurnished,5896,4,BHK,IndependentFloor
1960,235492,4,Unfurnished,5569,4,BHK,IndependentFloor
1961,301011,4,Unfurnished,6251,4,BHK,IndependentFloor
1962,301012,4,Unfurnished,5896,4,BHK,IndependentFloor
1963,301011,4,Unfurnished,4896,4,BHK,IndependentFloor
1964,301011,4,Unfurnished,6251,4,BHK,IndependentFloor
1965,308555,3,Unfurnished,2741,3,BHK,IndependentFloor
1966,308521,3,Unfurnished,2741,3,BHK,IndependentFloor
1967,308214,3,Unfurnished,2852,3,BHK,IndependentFloor
1968,308521,3,Unfurnished,2852,3,BHK,IndependentFloor
1969,7000,1,Semi-Furnished,750,1,BHK,Apartment
1970,301020,4,Unfurnished,5896,4,BHK,IndependentFloor
1971,362166,4,Unfurnished,6251,4,BHK,IndependentFloor
1972,401015,4,Unfurnished,4362,5,BHK,IndependentFloor
1973,504015,4,Unfurnished,6521,4,BHK,IndependentFloor
1974,301012,4,Unfurnished,5896,4,BHK,IndependentFloor
1975,401010,4,Unfurnished,5896,4,BHK,IndependentFloor
1976,301012,4,Unfurnished,6521,5,BHK,IndependentFloor
1977,301022,4,Unfurnished,6521,5,BHK,IndependentFloor
1978,301011,4,Unfurnished,5896,4,BHK,Villa
1979,401011,4,Unfurnished,6521,5,BHK,Villa
1980,546191,4,Unfurnished,6521,5,BHK,Villa
1981,546461,4,Unfurnished,6521,5,BHK,IndependentHouse
1982,401015,4,Unfurnished,6521,5,BHK,IndependentFloor
1983,504015,4,Unfurnished,6521,5,BHK,IndependentFloor
1984,301022,4,Unfurnished,6521,5,BHK,IndependentFloor
1985,401010,4,Unfurnished,6251,5,BHK,IndependentFloor
1986,301022,4,Unfurnished,6521,5,BHK,IndependentFloor
1987,540105,4,Unfurnished,6521,5,BHK,IndependentFloor
1988,48000,3,Semi-Furnished,1525,3,BHK,Apartment
1989,401015,3,Unfurnished,2856,3,BHK,IndependentFloor
1990,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
1991,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
1992,301011,3,Unfurnished,2741,3,BHK,IndependentFloor
1993,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
1994,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
1995,301022,3,Unfurnished,2856,3,BHK,IndependentFloor
1996,549191,4,Unfurnished,5896,4,BHK,Villa
1997,459229,4,Unfurnished,5896,4,BHK,Villa
1998,740400,4,Unfurnished,5896,4,BHK,Villa
1999,401012,4,Unfurnished,5896,4,BHK,IndependentHouse
2000,301012,4,Unfurnished,5896,4,BHK,IndependentFloor
2001,301022,4,Unfurnished,5896,4,BHK,IndependentFloor
2002,301012,4,Unfurnished,5896,4,BHK,IndependentFloor
2003,18500,2,Unfurnished,900,3,BHK,IndependentFloor
2004,325562,4,Unfurnished,5896,4,BHK,IndependentFloor
2005,301011,4,Unfurnished,5896,4,BHK,IndependentFloor
2006,235596,4,Unfurnished,5891,4,BHK,IndependentFloor
2007,301012,4,Unfurnished,5896,4,BHK,IndependentFloor
2008,440105,4,Unfurnished,5896,4,BHK,IndependentFloor
2009,325652,4,Unfurnished,5896,4,BHK,IndependentFloor
2010,301014,3,Unfurnished,2856,3,BHK,IndependentFloor
2011,646114,4,Unfurnished,5896,4,BHK,IndependentHouse
2012,704404,4,Unfurnished,5896,4,BHK,IndependentHouse
2013,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
2014,301012,3,Unfurnished,2741,3,BHK,IndependentFloor
2015,20000,2,Semi-Furnished,1000,2,BHK,IndependentHouse
2016,40000,2,Semi-Furnished,1550,3,BHK,Apartment
2017,301022,4,Unfurnished,5896,4,BHK,IndependentFloor
